cell_id,recommended_primary_role,replacement_priority_score,spatial_bin,typology,nearest_anchor_cell,nearest_neutral_cell,nearest_n150_distance,nearest_n150_distance_percentile,water_fraction,pedestrian_shelter_fraction,overhead_fraction_total,qa_flags,replacement_rationale,sampling_boundary,claim_boundary,score_typology_gap_fill,score_spatial_gap_fill,score_anchor_like_replication,score_neutral_boundary_replication,score_sparse_feature_space,score_control_cell
TP_0698,typology_gap_fill,85.0,west_north,commercial,TP_0141,TP_0326,3.0561964452489714,0.6989720998531571,0.0,0.0175257521866457,0.0175257521866457,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0326; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0699,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,1.639946670671448,0.2290748898678414,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,20.0
TP_0728,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,1.104725417420733,0.032305433186490456,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,20.0
TP_0729,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,1.7153998668499926,0.2687224669603524,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0730,typology_gap_fill,85.0,west_north,park_open_space,TP_0857,TP_0301,3.1709885989367836,0.7136563876651982,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology park_open_space; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0735,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,2.784337845029073,0.6358296622613803,0.0,0.0,0.0249316256808431,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0736,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,1.6597394678749453,0.23788546255506607,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,20.0
TP_0737,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,1.8962398278942754,0.3509544787077827,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0756,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,1.860594342043214,0.3392070484581498,0.0,0.0027993219828173,0.0027993219828173,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0757,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,1.0258542223349782,0.02643171806167401,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,20.0
TP_0764,typology_gap_fill,85.0,west_north,commercial,TP_0542,TP_0676,10.733474887014722,0.9955947136563876,0.0,0.0402716521084986,0.2735800516469283,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0676; adds undercovered typology commercial; does not add residential/transport concentration; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,75.0,20.0
TP_0765,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,1.7153044320556439,0.2657856093979442,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0766,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0326,3.476086897982035,0.7650513950073421,0.0,0.0070219053198072,0.0070219053198072,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0326; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0785,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,1.878738363226722,0.34508076358296624,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0794,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,3.722666154969174,0.7914831130690162,0.0,0.0,0.0405024236084901,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0795,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,2.9122746245118396,0.6725403817914831,0.0,0.002612896906511,0.002612896906511,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0816,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,0.843679678506207,0.005873715124816446,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,20.0
TP_0823,typology_gap_fill,85.0,west_north,commercial,TP_0857,TP_0301,3.348801966278479,0.7459618208516887,0.0,0.0,0.0,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0301; adds undercovered typology commercial; does not add residential/transport concentration; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,10.0,55.0
TP_0825,typology_gap_fill,85.0,west_north,commercial,TP_0542,TP_0326,6.474201210790434,0.9324522760646109,0.0,0.0299738827677138,0.0299738827677138,neutral_diversity_improvement,"typology_gap_fill; supports neutral diversity TP_0326; adds undercovered typology commercial; does not add residential/transport concentration; retains sparse feature-space diagnostic value; candidate design replacement only, not run-ready.",candidate_design_only_not_N300_run_ready,"B8.7a N300 design QA patch only; not B9, not AOI-wide prediction, not local WBGT, not hazard_score or risk_score, not exposure/vulnerability score, not observed truth, not causal feature importance, no raster, no QGIS/SOLWEIG, no N300 execution manifest, no Tmrt-to-WBGT conversion, and no System A/B coupling.",85.0,15.0,10.0,75.0,55.0,20.0
