cell_id,scenario,task_name,target_path,status,runtime_used,note,claim_boundary
TP_0972,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0972/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0139,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0139/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0588,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0588/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0519,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0519/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0978,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0978/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0829,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0829/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0929,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0929/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0523,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0523/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0002,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0002/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0372,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0372/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0464,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0464/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0146,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0146/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0827,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0827/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0206,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0206/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0383,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0383/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0165,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0165/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0406,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0406/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0777,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0777/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0085,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0085/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0495,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0495/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0762,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0762/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0067,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0067/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0646,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0646/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0371,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0371/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0063,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0063/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0010,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0010/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0722,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0722/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0467,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0467/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0954,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0954/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0983,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0983/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0985,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0985/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0925,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0925/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0845,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0845/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0236,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0236/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0544,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0544/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0787,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0787/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0605,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0605/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0815,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0815/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0136,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0136/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0234,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0234/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0042,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0042/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0672,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0672/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
TP_0984,all,focus_cell_geojson,C:/OpenHeat-local/solweig/b87c_n300/assets/TP_0984/focus_cell.geojson,CREATED_OR_REFRESHED,stdlib_python,focus cell vector copied from locked grid source,B8.7b.4/B87C local-only materialization package; no repo raster writes; no AOI/B9; no WBGT/risk/hazard/exposure/vulnerability outputs; no observed truth; no causal feature-importance claims.
